isbn;title;author;year;publisher;imageurl;price;stock
811203220;Stand Still Like the Hummingbird;Henry Miller;1962;New Directions Publishing Corporation;http://images.amazon.com/images/P/0811203220.01.LZZZZZZZ.jpg;147;15
1573229148;Crossing the Unknown Sea: Work As a Pilgrimage of Identity;David Whyte;2002;Riverhead Books;http://images.amazon.com/images/P/1573229148.01.LZZZZZZZ.jpg;175;10
787955671;The Future of Leadership: Today's Top Leadership Thinkers Speak to Tomorrow's Leaders;Warren  Bennis;2001;Jossey-Bass;http://images.amazon.com/images/P/0787955671.01.LZZZZZZZ.jpg;154;1
425174484;Expecting Adam: A True Story of Birth, Rebirth, and Everyday Magic;Martha Beck;2000;Berkley Publishing Group;http://images.amazon.com/images/P/0425174484.01.LZZZZZZZ.jpg;26;30
385496907;No Future Without Forgiveness;Desmond Mpilo Tutu;2000;Image;http://images.amazon.com/images/P/0385496907.01.LZZZZZZZ.jpg;87;30
446523992;A Call to Conscience : The Landmark Speeches of Dr. Martin Luther King, Jr.;Kris Shepard;2001;Warner Books;http://images.amazon.com/images/P/0446523992.01.LZZZZZZZ.jpg;147;27
140185216;On the Road (Penguin 20th Century Classics);Jack Kerouac;1998;Penguin USA (Paper);http://images.amazon.com/images/P/0140185216.01.LZZZZZZZ.jpg;24;20
684717255;I And Thou;Martin Buber;1971;Free Press;http://images.amazon.com/images/P/0684717255.01.LZZZZZZZ.jpg;86;23
486272745;The Prince (Dover Thrift Editions);NiccolÃ² Machiavelli;1992;Dover Publications;http://images.amazon.com/images/P/0486272745.01.LZZZZZZZ.jpg;105;30
8807120194;Sarajevo, maybe (Anni Novanta/Feltrinelli);Gianfranco Bettin;1994;Feltrinelli;http://images.amazon.com/images/P/8807120194.01.LZZZZZZZ.jpg;175;3
62507249;Becoming a Man : Half a Life Story;Paul Monette;1993;HarperSanFrancisco;http://images.amazon.com/images/P/0062507249.01.LZZZZZZZ.jpg;186;24
684801221;OLD MAN AND THE SEA;Ernest Hemingway;1995;Scribner;http://images.amazon.com/images/P/0684801221.01.LZZZZZZZ.jpg;134;40
1576737357;Diary of a Teenage Girl - Becoming Me : Diary Number 1 (Diary of a Teenage Girl);Melody Carlson;2000;Multnomah;http://images.amazon.com/images/P/1576737357.01.LZZZZZZZ.jpg;177;0
60083298;The Dominant Blonde;Alisa Kwitney;2002;Avon Trade;http://images.amazon.com/images/P/0060083298.01.LZZZZZZZ.jpg;30;31
446672211;Where the Heart Is (Oprah's Book Club (Paperback));Billie Letts;1998;Warner Books;http://images.amazon.com/images/P/0446672211.01.LZZZZZZZ.jpg;20;6
140293248;The Girls' Guide to Hunting and Fishing;Melissa Bank;2000;Penguin Books;http://images.amazon.com/images/P/0140293248.01.LZZZZZZZ.jpg;95;19
807070718;Rena's Promise: A Story of Sisters in Auschwitz;Rena Kornreich Gelissen;1996;Beacon Press;http://images.amazon.com/images/P/0807070718.01.LZZZZZZZ.jpg;158;36
743213831;America the Beautiful: A Novel;Moon Unit Zappa;2001;Touchstone;http://images.amazon.com/images/P/0743213831.01.LZZZZZZZ.jpg;143;33
345305477;Easy Travel to Other Planets;Ted Mooney;1982;Ballantine Books;http://images.amazon.com/images/P/0345305477.01.LZZZZZZZ.jpg;150;16
61080519;The Mist and the Magic (Harper Monogram);Susan Wiggs;1993;Harper Mass Market Paperbacks;http://images.amazon.com/images/P/0061080519.01.LZZZZZZZ.jpg;110;3
142000205;Icy Sparks;Gwyn Hyman Rubio;2001;Penguin Books;http://images.amazon.com/images/P/0142000205.01.LZZZZZZZ.jpg;143;31
316735027;The True and Outstanding Adventures of the Hunt Sisters: A Novel;Elisabeth Robinson;2004;Little, Brown;http://images.amazon.com/images/P/0316735027.01.LZZZZZZZ.jpg;113;3
193156146X;The Time Traveler's Wife;Audrey Niffenegger;2003;MacAdam/Cage Publishing;http://images.amazon.com/images/P/193156146X.01.LZZZZZZZ.jpg;137;12
015600710X;Strange Fits of Passion: A Novel;Anita Shreve;1999;Harvest Books;http://images.amazon.com/images/P/015600710X.01.LZZZZZZZ.jpg;99;25
62517856;The Monk Downstairs: A Novel;Tim Farrington;2002;HarperSanFrancisco;http://images.amazon.com/images/P/0062517856.01.LZZZZZZZ.jpg;146;21
679767789;Lost in Place: Growing Up Absurd in Suburbia;Mark Salzman;1996;Vintage Books USA;http://images.amazon.com/images/P/0679767789.01.LZZZZZZZ.jpg;69;9
449911683;My Name Is Asher Lev;Chaim Potok;1996;Ballantine Books;http://images.amazon.com/images/P/0449911683.01.LZZZZZZZ.jpg;32;7
425169626;Waking the Dead;Scott Spencer;2000;Berkley Publishing Group;http://images.amazon.com/images/P/0425169626.01.LZZZZZZZ.jpg;70;8
449207757;Davita's Harp;Chaim Potok;1990;Fawcett Books;http://images.amazon.com/images/P/0449207757.01.LZZZZZZZ.jpg;196;40
449245691;The Book of Lights;Chaim Potok;1997;Fawcett Books;http://images.amazon.com/images/P/0449245691.01.LZZZZZZZ.jpg;180;4
140029400;The Mimic Men;V. S. Naipaul;1992;Penguin USA;http://images.amazon.com/images/P/0140029400.01.LZZZZZZZ.jpg;58;36
140021566;The Mystic Masseur;V.S. Naipaul;1993;Penguin USA;http://images.amazon.com/images/P/0140021566.01.LZZZZZZZ.jpg;46;13
2253004022;Regain;Jean Giono;1987;LGF;http://images.amazon.com/images/P/2253004022.01.LZZZZZZZ.jpg;165;4
2253005274;Le Grand Meaulnes (Classiques De Poche);Alain-Fournier;2000;Distribooks Inc;http://images.amazon.com/images/P/2253005274.01.LZZZZZZZ.jpg;84;11
225300670X;A l'Ouest rien de nouveau;Erich Maria Remarque;1973;LGF;http://images.amazon.com/images/P/225300670X.01.LZZZZZZZ.jpg;89;22
2266084372;Pourquoi j'ai mangÃ?Â© mon pÃ?Â¨re;Lewis;2000;Pocket;http://images.amazon.com/images/P/2266084372.01.LZZZZZZZ.jpg;93;11
2070362388;Ravage;Rene Barjavel;0;Gallimard French;http://images.amazon.com/images/P/2070362388.01.LZZZZZZZ.jpg;178;24
2266029460;Voyage d'une parisienne Ã?Â  Lhassa;Alexandra David-NÃ?Â©el;1989;Pocket;http://images.amazon.com/images/P/2266029460.01.LZZZZZZZ.jpg;136;9
2253007102;Les Fleurs Du Mal;C. Baudelaire;1972;Livre De Poche French;http://images.amazon.com/images/P/2253007102.01.LZZZZZZZ.jpg;190;12
2070417743;Chroniques martiennes;Ray Bradbury;2002;Gallimard;http://images.amazon.com/images/P/2070417743.01.LZZZZZZZ.jpg;89;24
2266033689;Le Diable Au Corps;Raymond Radiguet;0;Presses Pocket French;http://images.amazon.com/images/P/2266033689.01.LZZZZZZZ.jpg;184;38
2070384349;La Faute de l'abbÃ?Â© Mouret;Emile Zola;1991;Gallimard;http://images.amazon.com/images/P/2070384349.01.LZZZZZZZ.jpg;22;40
207053880X;L'Homme Qui Plantait Des Arbres;Jean Giono;2002;Distribooks Inc;http://images.amazon.com/images/P/207053880X.01.LZZZZZZZ.jpg;94;11
2070334368;La Guerre Des Boutons;Pergaud;0;Livre de Poche;http://images.amazon.com/images/P/2070334368.01.LZZZZZZZ.jpg;195;40
2290314951;Paroles de Poilus : Lettres et carnets du front 1914-1918;Collectif;2001;J'ai lu;http://images.amazon.com/images/P/2290314951.01.LZZZZZZZ.jpg;137;18
229000510X;Une porte sur l'Ã?Â©tÃ?Â©;Robert A. Heinlein;1999;J'ai lu;http://images.amazon.com/images/P/229000510X.01.LZZZZZZZ.jpg;116;6
3492207006;Die Entdeckung der Langsamkeit.;Sten Nadolny;1987;Piper;http://images.amazon.com/images/P/3492207006.01.LZZZZZZZ.jpg;58;8
3499177757;Die Grenzen des Geschlechts: Anleitungen zum Sturz des internationalen Patriarchats : Amnesty for Women (Rororo Sachbuch);Cheryl Benard;1984;Rowohlt;http://images.amazon.com/images/P/3499177757.01.LZZZZZZZ.jpg;146;13
3889774016;Frauen der Welt: Vom Fortschritt der Ungleichheit;Christa Wichterich;1995;Lamuv;http://images.amazon.com/images/P/3889774016.01.LZZZZZZZ.jpg;32;18
3502670005;I Ging. Das Buch der Wandlung. Das groÃ?Â?e Weisheits- und Orakelbuch der alten Chinesen.;John. Blofeld;1999;O. W. Barth Bei Scherz;http://images.amazon.com/images/P/3502670005.01.LZZZZZZZ.jpg;101;17
905762487;African Women: Their Struggle for Economic Independence;Christine Obbo;1980;Palgrave-Macmillan;http://images.amazon.com/images/P/0905762487.01.LZZZZZZZ.jpg;153;15
3499222604;Die globalisierte Frau: Berichte aus der Zukunft der Ungleichheit (Frauen aktuell);Christa Wichterich;1998;Rowohlt;http://images.amazon.com/images/P/3499222604.01.LZZZZZZZ.jpg;21;19
3746670055;Women are the Niggers of the World: Ã¼ber Frauen, Herrenmenschen und Nietzsches Peitsche (AtV Dokument und Essay);Peter B Heim;1994;Aufbau Taschenbuch Verlag;http://images.amazon.com/images/P/3746670055.01.LZZZZZZZ.jpg;74;26
140620427;Sense and Sensibility (Penguin Popular Classics);Jane Austen;1994;Penguin Books Ltd;http://images.amazon.com/images/P/0140620427.01.LZZZZZZZ.jpg;75;0
3596144434;Der gemietete Mann.;Hera Lind;1999;Fischer (Tb.), Frankfurt;http://images.amazon.com/images/P/3596144434.01.LZZZZZZZ.jpg;141;9
3442724686;Der Gott der kleinen Dinge.;Arundhati Roy;1999;btb;http://images.amazon.com/images/P/3442724686.01.LZZZZZZZ.jpg;24;26
385504209;The Da Vinci Code;Dan Brown;2003;Doubleday;http://images.amazon.com/images/P/0385504209.01.LZZZZZZZ.jpg;157;31
446525502;The Rescue;Nicholas Sparks;2000;Warner Books;http://images.amazon.com/images/P/0446525502.01.LZZZZZZZ.jpg;109;31
385500769;A Map of the World;Jane Hamilton;1999;Doubleday Books;http://images.amazon.com/images/P/0385500769.01.LZZZZZZZ.jpg;29;19
399147012;Edge of Danger;Jack Higgins;2001;Putnam Publishing Group;http://images.amazon.com/images/P/0399147012.01.LZZZZZZZ.jpg;142;36
670892963;Bridget Jones : The Edge of Reason;Helen Fielding;2000;Viking Books;http://images.amazon.com/images/P/0670892963.01.LZZZZZZZ.jpg;183;24
688180639;Vinegar Hill (Oprah's Book Club (Hardcover));A. Manette Ansay;1999;HarperCollins;http://images.amazon.com/images/P/0688180639.01.LZZZZZZZ.jpg;69;5
316789089;The Pilot's Wife : A Novel Tag: Author of the Weight of Water (Oprah's Book Club (Hardcover));Anita Shreve;1999;Little, Brown;http://images.amazon.com/images/P/0316789089.01.LZZZZZZZ.jpg;109;22
451197275;Saving Private Ryan: A Novel;Max Allan Collins;1998;Signet Book;http://images.amazon.com/images/P/0451197275.01.LZZZZZZZ.jpg;45;26
425184129;Big Trouble;Dave Barry;2002;Berkley Publishing Group;http://images.amazon.com/images/P/0425184129.01.LZZZZZZZ.jpg;49;10
151001006;Snow Falling on Cedars;David Guterson;1994;Harcourt;http://images.amazon.com/images/P/0151001006.01.LZZZZZZZ.jpg;109;23
385505833;Skipping Christmas;JOHN GRISHAM;2001;Doubleday;http://images.amazon.com/images/P/0385505833.01.LZZZZZZZ.jpg;126;13
679442790;The Reader;Bernhard Schlink;1997;Random House;http://images.amazon.com/images/P/0679442790.01.LZZZZZZZ.jpg;23;15
525943862;Cheaters;Eric Jerome Dickey;1999;Dutton Books;http://images.amazon.com/images/P/0525943862.01.LZZZZZZZ.jpg;96;35
609605925;Angel Falls;KRISTIN HANNAH;2000;Crown;http://images.amazon.com/images/P/0609605925.01.LZZZZZZZ.jpg;30;33
60191929;The Saving Graces : A Novel;Patricia Gaffney;1999;HarperCollins;http://images.amazon.com/images/P/0060191929.01.LZZZZZZZ.jpg;109;30
743206045;Daddy's Little Girl;Mary Higgins Clark;2002;"Simon &amp; Schuster";http://images.amazon.com/images/P/0743206045.01.LZZZZZZZ.jpg;161;24
684864843;The Vineyard : A Novel;Barbara Delinsky;2000;"Simon &amp; Schuster";http://images.amazon.com/images/P/0684864843.01.LZZZZZZZ.jpg;109;37
684867818;The Looking Glass : A Novel (The Locket Series);Richard Paul Evans;1999;"Simon &amp; Schuster";http://images.amazon.com/images/P/0684867818.01.LZZZZZZZ.jpg;125;5
743406176;If Only It Were True;Marc Levy;2000;Atria;http://images.amazon.com/images/P/0743406176.01.LZZZZZZZ.jpg;62;29
380978539;Dear Stranger, Dearest Friend;Laney Katz Becker;2000;"William Morrow &amp; Company";http://images.amazon.com/images/P/0380978539.01.LZZZZZZZ.jpg;158;5
679603352;The Cider House Rules: A Novel (Modern Library);John Irving;1999;Modern Library;http://images.amazon.com/images/P/0679603352.01.LZZZZZZZ.jpg;67;15
679410430;Lolita (Everyman's Library (Cloth));VLADIMIR NABOKOV;1993;Everyman's Library;http://images.amazon.com/images/P/0679410430.01.LZZZZZZZ.jpg;72;35
446523569;Message in a Bottle;Nicholas Sparks;1998;Warner Books;http://images.amazon.com/images/P/0446523569.01.LZZZZZZZ.jpg;169;22
671042556;Blackbird: A Childhood Lost and Found;Jennifer Lauck;2000;Atria;http://images.amazon.com/images/P/0671042556.01.LZZZZZZZ.jpg;108;24
679450440;Protect and Defend;Richard North Patterson;2000;Random House Inc;http://images.amazon.com/images/P/0679450440.01.LZZZZZZZ.jpg;168;22
140107649;Blue Heaven (Contemporary American Fiction S.);Joe Keenan;1988;Penguin Books;http://images.amazon.com/images/P/0140107649.01.LZZZZZZZ.jpg;127;3
609606727;Julie and Romeo;Jeanne Ray;2000;Harmony;http://images.amazon.com/images/P/0609606727.01.LZZZZZZZ.jpg;185;9
446527793;The Guardian;Nicholas Sparks;2003;Warner Books;http://images.amazon.com/images/P/0446527793.01.LZZZZZZZ.jpg;127;15
446531332;Nights in Rodanthe;Nicholas Sparks;2002;Warner Books;http://images.amazon.com/images/P/0446531332.01.LZZZZZZZ.jpg;182;13
1570717257;Man and Boy;Tony Parsons;2001;Sourcebooks Landmark;http://images.amazon.com/images/P/1570717257.01.LZZZZZZZ.jpg;47;17
60192631;One Heart;Jane McCafferty;1999;HarperCollins Publishers;http://images.amazon.com/images/P/0060192631.01.LZZZZZZZ.jpg;108;4
385420161;Like Water for Chocolate: A Novel in Monthly Installments, With Recipes, Romances, and Home Remedies;Laura Esquivel;1992;Doubleday Books;http://images.amazon.com/images/P/0385420161.01.LZZZZZZZ.jpg;32;29
345339711;The Two Towers (The Lord of the Rings, Part 2);J.R.R. TOLKIEN;1986;Del Rey;http://images.amazon.com/images/P/0345339711.01.LZZZZZZZ.jpg;126;0
052594463X;All of Me: A Voluptuous Tale;Venise T. Berry;2000;Dutton Books;http://images.amazon.com/images/P/052594463X.01.LZZZZZZZ.jpg;92;25
039304016X;The Perfect Storm: A True Story of Men Against the Sea;Sebastian Junger;1997;Little Brown and Company;http://images.amazon.com/images/P/039304016X.01.LZZZZZZZ.jpg;30;33
399147128;The Villa;Nora Roberts;2001;Putnam Publishing Group;http://images.amazon.com/images/P/0399147128.01.LZZZZZZZ.jpg;63;20
670031046;In This Mountain;Jan Karon;2002;Viking Books;http://images.amazon.com/images/P/0670031046.01.LZZZZZZZ.jpg;196;21
394574745;All the Pretty Horses (Border Trilogy, Vol 1);Cormac McCarthy;1992;Alfred A. Knopf;http://images.amazon.com/images/P/0394574745.01.LZZZZZZZ.jpg;146;23
316969443;Suzanne's Diary for Nicholas;James Patterson;2001;Little, Brown;http://images.amazon.com/images/P/0316969443.01.LZZZZZZZ.jpg;128;33
743230051;He Sees You When You're Sleeping : A Novel;Mary Higgins Clark;2001;Scribner;http://images.amazon.com/images/P/0743230051.01.LZZZZZZZ.jpg;120;32
316693200;2nd Chance;James Patterson;2002;Little, Brown;http://images.amazon.com/images/P/0316693200.01.LZZZZZZZ.jpg;192;22
684868911;The Carousel : A Novel;Richard Paul Evans;2000;"Simon &amp; Schuster";http://images.amazon.com/images/P/0684868911.01.LZZZZZZZ.jpg;23;32
842336214;The Promise Remains;Travis Thrasher;2000;Tyndale House Publishers;http://images.amazon.com/images/P/0842336214.01.LZZZZZZZ.jpg;183;30
399148582;You Cannot Be Serious;John McEnroe;2002;Putnam Publishing Group;http://images.amazon.com/images/P/0399148582.01.LZZZZZZZ.jpg;167;10
684864320;LAKE NEWS : A Novel;Barbara Delinsky;1999;"Simon &amp; Schuster";http://images.amazon.com/images/P/0684864320.01.LZZZZZZZ.jpg;36;9
525944834;Liar's Game;Eric Jerome Dickey;2000;Dutton Books;http://images.amazon.com/images/P/0525944834.01.LZZZZZZZ.jpg;147;33
345428900;Out of the Blue;Sally Mandel;2000;Ballantine Books;http://images.amazon.com/images/P/0345428900.01.LZZZZZZZ.jpg;8;35
451176812;Voice of the Eagle;Linda Lay Shuler;1993;Signet Book;http://images.amazon.com/images/P/0451176812.01.LZZZZZZZ.jpg;151;23
671525794;The Kingdom by the Sea: A Journey Around Great Britain;Paul Theroux;1984;Pocket Books;http://images.amazon.com/images/P/0671525794.01.LZZZZZZZ.jpg;108;16
718144538;Shattered Uk;Dick Francis;0;Michael Joseph Ltd;http://images.amazon.com/images/P/0718144538.01.LZZZZZZZ.jpg;144;17
446602086;The Proud and the Free;Janet Dailey;1995;Warner Vision;http://images.amazon.com/images/P/0446602086.01.LZZZZZZZ.jpg;196;39
394551427;Shoah;Claude Lanzmann;1985;Random House Inc;http://images.amazon.com/images/P/0394551427.01.LZZZZZZZ.jpg;197;38
64407667;The Bad Beginning (A Series of Unfortunate Events, Book 1);Lemony Snicket;1999;HarperCollins;http://images.amazon.com/images/P/0064407667.01.LZZZZZZZ.jpg;50;15
7100221;TERROR FIRMA;Matthew Thomas;2001;Trafalgar Square;http://images.amazon.com/images/P/0007100221.01.LZZZZZZZ.jpg;11;6
2253148539;Le Loup-garou;Boris Vian;1999;LGF;http://images.amazon.com/images/P/2253148539.01.LZZZZZZZ.jpg;44;1
2253043974;Chronique d'une mort annoncÃ?Â©e;Gabriel Garcia Marquez;1987;LGF;http://images.amazon.com/images/P/2253043974.01.LZZZZZZZ.jpg;29;19
2020315491;Le neveu d'AmÃ?Â©rique;Luis SepÃ?Âºlveda;1998;Seuil;http://images.amazon.com/images/P/2020315491.01.LZZZZZZZ.jpg;112;24
747549923;Last Exit to Brooklyn;Hubert Selby;2000;Bloomsbury Pub Ltd;http://images.amazon.com/images/P/0747549923.01.LZZZZZZZ.jpg;8;6
743462335;More George W. Bushisms: More Verbal Contortions from America's 43rd President;Jacob Weisberg;2002;"Simon &amp; Schuster (Trade Division)";http://images.amazon.com/images/P/0743462335.01.LZZZZZZZ.jpg;114;40
140253580;Therapy;David Lodge;1996;Penguin Putnam~trade;http://images.amazon.com/images/P/0140253580.01.LZZZZZZZ.jpg;159;30
947782141;Scottish Ghosts;Judy Hamilton;1999;Lomond Books;http://images.amazon.com/images/P/0947782141.01.LZZZZZZZ.jpg;36;26
057120354X;Awful End (Eddie Dickens Trilogy S.);Philip Ardagh;2000;Faber Children's Books;http://images.amazon.com/images/P/057120354X.01.LZZZZZZZ.jpg;194;33
349101779;The Wasp Factory;Iain Banks;0;Abacus;http://images.amazon.com/images/P/0349101779.01.LZZZZZZZ.jpg;112;23
743222229;George W. Bushisms : The Slate Book of The Accidental Wit and Wisdom of our 43rd President;Jacob Weisberg;2001;Fireside;http://images.amazon.com/images/P/0743222229.01.LZZZZZZZ.jpg;134;40
185479549X;The World's Stupidest Laws;David Crombie;2000;Michael O'Mara Books;http://images.amazon.com/images/P/185479549X.01.LZZZZZZZ.jpg;132;39
140292918;"Of Mice and Men (Steinbeck \Essentials\"")""";John Steinbeck;2001;Penguin Books Ltd;http://images.amazon.com/images/P/0140292918.01.LZZZZZZZ.jpg;111;24
1854795554;The World's Stupidest Signs;Michael O'Mara;2000;Michael O'Mara Books;http://images.amazon.com/images/P/1854795554.01.LZZZZZZZ.jpg;10;16
1858813093;Nessie: The Loch Ness Monster;Richard Brassey;2003;Trafalgar Square Books;http://images.amazon.com/images/P/1858813093.01.LZZZZZZZ.jpg;18;36
2871290911;XIII, tome 13, L'enquÃ?Âªte : the XIII mystery;Jean Van Hamme;1999;Dargaud;http://images.amazon.com/images/P/2871290911.01.LZZZZZZZ.jpg;10;27
198604025;How Not to Say What You Mean: A Dictionary of Euphemisms (Oxford Paperback Reference S.);R. W. Holder;2003;Oxford University Press;http://images.amazon.com/images/P/0198604025.01.LZZZZZZZ.jpg;42;13
1842151053;Cooking for One (Cook's Essentials);Valerie Ferguson;2000;Southwater Publishing;http://images.amazon.com/images/P/1842151053.01.LZZZZZZZ.jpg;92;32
2253063339;Les Fourmis;Bernard Werber;2002;LGF;http://images.amazon.com/images/P/2253063339.01.LZZZZZZZ.jpg;191;5
1860198597;How to Draw Celtic Knotwork: A Practical Handbook;Andy Sloss;0;Brockhampton Press;http://images.amazon.com/images/P/1860198597.01.LZZZZZZZ.jpg;126;38
767908473;The Sorcerer's Companion: A Guide to the Magical World of Harry Potter;ALLAN ZOLA KRONZEK;2001;Broadway;http://images.amazon.com/images/P/0767908473.01.LZZZZZZZ.jpg;145;8
1842040154;Celtic Myths and Legends;Charles L. Squire;2000;Lomond Books;http://images.amazon.com/images/P/1842040154.01.LZZZZZZZ.jpg;177;12
140622063;Scottish Folk and Fairy Tales (Penguin Popular Classics);Gordon Jarvie;1997;Penguin Books Ltd;http://images.amazon.com/images/P/0140622063.01.LZZZZZZZ.jpg;75;1
571209521;Terrible Times (Eddie Dickens Trilogy S.);Philip Ardagh;2002;Faber Children's Books;http://images.amazon.com/images/P/0571209521.01.LZZZZZZZ.jpg;78;10
2264009306;"CantilÃ¨nes en gelÃ©e ; Barnum's digest ; Vingt poÃ¨mes inÃ©dits (10/18 [i.e. Dix/dix-huit] ; 517)";Boris Vian;1978;Union gÃ©nÃ©rale d'Ã©ditions;http://images.amazon.com/images/P/2264009306.01.LZZZZZZZ.jpg;86;24
1841952931;Glasgow Zen;Alan Spence;2002;Canongate Books Ltd;http://images.amazon.com/images/P/1841952931.01.LZZZZZZZ.jpg;77;3
890877564;Totally Muffins Cookbook (Totally Cookbooks);Helene Siegel;1995;Celestial Arts;http://images.amazon.com/images/P/0890877564.01.LZZZZZZZ.jpg;90;18
1405200677;Tigger's Little Book of Diet and Exercise;E.H. Shepard;2002;Egmont Childrens Books;http://images.amazon.com/images/P/1405200677.01.LZZZZZZZ.jpg;161;30
416196772;Eeyore's Little Book of Gloom;Alan Alexander Milne;1999;Routledge;http://images.amazon.com/images/P/0416196772.01.LZZZZZZZ.jpg;28;10
747538069;The Adventures of Dougal;Eric Thompson;1998;Bloomsbury Publishing PLC;http://images.amazon.com/images/P/0747538069.01.LZZZZZZZ.jpg;133;25
375501347;Amy and Isabelle;Elizabeth Strout;1999;Random House Inc;http://images.amazon.com/images/P/0375501347.01.LZZZZZZZ.jpg;121;7
60927240;Rule of the Bone : Novel, A;Russell Banks;1996;Perennial;http://images.amazon.com/images/P/0060927240.01.LZZZZZZZ.jpg;166;40
316776963;Me Talk Pretty One Day;David Sedaris;2001;Back Bay Books;http://images.amazon.com/images/P/0316776963.01.LZZZZZZZ.jpg;156;6
156341029X;Stone Butch Blues;Leslie Feinberg;1993;Firebrand Books;http://images.amazon.com/images/P/156341029X.01.LZZZZZZZ.jpg;166;5
60934719;stardust;Neil Gaiman;2001;Perennial;http://images.amazon.com/images/P/0060934719.01.LZZZZZZZ.jpg;17;24
1886383421;Fires of Aggar;Chris Anne Wolfe;2001;Windstorm Creative;http://images.amazon.com/images/P/1886383421.01.LZZZZZZZ.jpg;141;9
1888451084;Kamikaze Lust;Lauren Sanders;2000;Akashic Books;http://images.amazon.com/images/P/1888451084.01.LZZZZZZZ.jpg;176;7
451450256;Gossamer Axe;Gael Baudino;1993;New Amer Library;http://images.amazon.com/images/P/0451450256.01.LZZZZZZZ.jpg;173;31
1555835953;Witchfire;Lauren Maddison;2001;Alyson Books;http://images.amazon.com/images/P/1555835953.01.LZZZZZZZ.jpg;90;30
395877563;Seven Moves;Carol Anshaw;1997;Mariner Books;http://images.amazon.com/images/P/0395877563.01.LZZZZZZZ.jpg;147;24
962893862;Return to Isis;Jean Stewart;1992;Rising Tide Press (AZ);http://images.amazon.com/images/P/0962893862.01.LZZZZZZZ.jpg;115;22
1555834531;Hood;Emma Donoghue;1998;Alyson Publications;http://images.amazon.com/images/P/1555834531.01.LZZZZZZZ.jpg;63;1
393318435;Leaving Pipe Shop: Memories of Kin;Deborah McDowell;1998;"W. W. Norton &amp; Company";http://images.amazon.com/images/P/0393318435.01.LZZZZZZZ.jpg;115;34
889740828;Love Ruins Everything: A Novel;Karen X. Tulchinsky;1998;Press Gang Publishers;http://images.amazon.com/images/P/0889740828.01.LZZZZZZZ.jpg;164;33
1563410443;"Skin: Talking About Sex, Class &amp; Literature";Dorothy Allison;1994;Firebrand Books;http://images.amazon.com/images/P/1563410443.01.LZZZZZZZ.jpg;197;23
1563899388;Death: At Death's Door (Vertigo, Number 1);Jill Thompson;2003;DC Comics;http://images.amazon.com/images/P/1563899388.01.LZZZZZZZ.jpg;126;9
1563411148;The Second Coming of Curly Red;Jody Seay;1999;Firebrand Books;http://images.amazon.com/images/P/1563411148.01.LZZZZZZZ.jpg;194;8
553579681;Night Mares;Manda Scott;1999;Crimeline;http://images.amazon.com/images/P/0553579681.01.LZZZZZZZ.jpg;57;14
553579673;Hen's Teeth;Manda Scott;1999;Bantam Books;http://images.amazon.com/images/P/0553579673.01.LZZZZZZZ.jpg;166;10
451181379;The Door to December;Dean R. Koontz;1994;Signet Book;http://images.amazon.com/images/P/0451181379.01.LZZZZZZZ.jpg;180;21
786889160;No Shirt, No Shoes, No Problem!;Jeff Foxworthy;1997;Warner Books (Mm);http://images.amazon.com/images/P/0786889160.01.LZZZZZZZ.jpg;114;28
345370740;The Scions of Shannara (Heritage of Shannara (Paperback));Terry Brooks;1993;Del Rey Books;http://images.amazon.com/images/P/0345370740.01.LZZZZZZZ.jpg;111;2
553574175;Star Wars the Rebel Dawn: The Han Solo Trilogy (Star Wars: Han Solo Trilogy (Paperback));A.C. Crispin;1998;Spectra Books;http://images.amazon.com/images/P/0553574175.01.LZZZZZZZ.jpg;89;38
553574167;The Hutt Gambit (Star Wars: The Han Solo Trilogy, Vol. 2);A. C. Crispin;1998;Bantam Books;http://images.amazon.com/images/P/0553574167.01.LZZZZZZZ.jpg;185;14
553574159;The Paradise Snare (Star Wars: The Han Solo Trilogy, Volume 1);A. C. Crispin;1998;Spectra Books;http://images.amazon.com/images/P/0553574159.01.LZZZZZZZ.jpg;145;2
312287240;A Year of Full Moons;Madelyn Arnold;2002;Stonewall Inn Editions;http://images.amazon.com/images/P/0312287240.01.LZZZZZZZ.jpg;129;23
679801146;Alanna: The First Adventure (Song of the Lioness (Paperback));Tamora Pierce;1989;Random House Children's Books;http://images.amazon.com/images/P/0679801146.01.LZZZZZZZ.jpg;44;19
446300101;The Beans of Egypt, Maine;Carolyn Chute;1986;Warner Books;http://images.amazon.com/images/P/0446300101.01.LZZZZZZZ.jpg;198;27
821750410;Warrior Moon;Sara Orwig;1995;Zebra Books;http://images.amazon.com/images/P/0821750410.01.LZZZZZZZ.jpg;36;27
425142485;The Funhouse;Dean R. Koontz;1994;Berkley Publishing Group;http://images.amazon.com/images/P/0425142485.01.LZZZZZZZ.jpg;112;34
451456548;Cold Iron;Melisa Michaels;1997;Roc;http://images.amazon.com/images/P/0451456548.01.LZZZZZZZ.jpg;103;17
60006048;Circle of Three #12: Written in the Stars (Circle of Three);Isobel Bird;2001;Avon;http://images.amazon.com/images/P/0060006048.01.LZZZZZZZ.jpg;57;3
312906552;The Space Merchants;Frederik Pohl;1987;St Martins Pr;http://images.amazon.com/images/P/0312906552.01.LZZZZZZZ.jpg;45;29
440117291;DREAMSNAKE;VONDA MCINTYRE;1986;Dell;http://images.amazon.com/images/P/0440117291.01.LZZZZZZZ.jpg;47;40
